F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR,SPECTRAL_FLAG,FLICKERING_TYPE
11,39,34,38,155,227,105,127,711,40,0,1
11,37,33,37,147,212,234,121,553,37,1,1
11,37,33,37,147,212,234,121,553,37,0,1
11,37,33,37,147,212,234,121,553,37,0,1
10,37,31,35,153,224,102,267,518,39,1,1
10,37,31,35,153,224,102,267,518,39,0,1
10,37,31,35,153,224,102,267,518,39,0,1
11,38,34,37,153,226,103,127,571,182,1,1
11,38,34,37,153,226,103,127,571,182,0,1
11,38,34,37,153,226,103,127,571,182,0,1
12,206,35,38,158,230,102,129,574,41,1,1
12,206,35,38,158,230,102,129,574,41,0,1
12,206,35,38,158,230,102,129,574,41,0,1
12,36,53,166,305,241,113,134,638,45,1,1
12,36,53,166,305,241,113,134,638,45,0,1
12,36,53,166,305,241,113,134,638,45,0,1
12,38,56,38,178,265,129,147,809,49,1,1
12,38,56,38,178,265,129,147,809,49,0,1
12,38,56,38,178,265,129,147,809,49,0,1
13,42,61,42,346,273,134,150,876,50,1,1
13,42,61,42,346,273,134,150,876,50,0,1
13,42,61,42,346,273,134,150,876,50,0,1
13,42,60,42,169,252,119,83,704,46,1,1
13,42,60,42,169,252,119,83,704,46,0,1
13,42,60,42,169,252,119,83,704,46,0,1
13,43,40,44,172,257,124,143,678,48,1,1
13,43,40,44,172,257,124,143,678,48,0,1
13,43,40,44,172,257,124,143,678,48,0,1
13,41,60,41,168,249,111,104,700,43,1,1
13,41,60,41,168,249,111,104,700,43,0,1
13,41,60,41,168,249,111,104,700,43,0,1
13,44,40,44,216,254,117,141,650,45,1,1
13,44,40,44,216,254,117,141,650,45,0,1
13,44,40,44,216,254,117,141,650,45,0,1
13,217,41,45,171,258,122,144,678,46,1,1
13,217,41,45,171,258,122,144,678,46,0,1
13,217,41,45,171,258,122,144,678,46,0,1
176,43,39,42,184,272,122,150,647,45,1,1
176,43,39,42,184,272,122,150,647,45,0,1
176,43,39,42,184,272,122,150,647,45,0,1
13,22,107,43,183,271,118,88,792,44,1,1
13,22,107,43,183,271,118,88,792,44,0,1
13,22,107,43,183,271,118,88,792,44,0,1
38,202,41,46,182,269,122,109,739,45,1,1
38,202,41,46,182,269,122,109,739,45,0,1
38,202,41,46,182,269,122,109,739,45,0,1
12,20,58,38,170,253,107,105,557,41,1,1
